Essay_ID,L1,CEFR,Error_Density,Lexical_Sophistication,Model,Prompt,Accuracy,Helpfulness,Specificity,Actionability,Pedagogical_Appropriateness,Socio_Affective_Tone,Overall_Score
1901,Arabic,B2,9.55,96.0,GPT-4o,FairnessAware,4.34,4.46,4.53,4.51,4.34,4.7,4.48
1901,Arabic,B2,9.55,96.0,Claude4,Baseline,4.4,3.79,3.74,4.03,4.11,4.35,4.07
1901,Arabic,B2,9.55,96.0,Claude4,FairnessAware,4.82,4.47,4.44,4.4,4.63,4.63,4.57
1901,Arabic,B2,9.55,96.0,Gemini2.5,Baseline,3.82,3.53,3.43,3.76,3.75,3.68,3.66
1901,Arabic,B2,9.55,96.0,Gemini2.5,FairnessAware,4.13,4.23,4.21,4.36,4.29,4.36,4.26
1902,Arabic,B2,10.94,126.85,GPT-4o,Baseline,3.93,3.86,3.48,3.62,3.7,3.67,3.71
1902,Arabic,B2,10.94,126.85,GPT-4o,FairnessAware,4.88,4.28,4.32,4.34,4.34,4.21,4.4
1902,Arabic,B2,10.94,126.85,Claude4,Baseline,4.53,4.2,4.41,4.48,4.66,4.34,4.44
1902,Arabic,B2,10.94,126.85,Claude4,FairnessAware,4.14,4.01,4.12,4.07,4.26,4.11,4.12
1902,Arabic,B2,10.94,126.85,Gemini2.5,Baseline,3.92,3.84,3.76,3.77,3.74,4.12,3.86
1902,Arabic,B2,10.94,126.85,Gemini2.5,FairnessAware,3.91,3.69,4.11,3.79,4.06,3.91,3.91
1903,Arabic,C1,8.13,116.84,GPT-4o,Baseline,4.94,5.23,5.13,5.15,4.79,5.12,5.06
1903,Arabic,C1,8.13,116.84,GPT-4o,FairnessAware,4.9,5.07,4.84,5.23,5.32,5.23,5.1
1903,Arabic,C1,8.13,116.84,Claude4,Baseline,4.19,4.08,4.03,4.1,4.31,4.11,4.14
1903,Arabic,C1,8.13,116.84,Claude4,FairnessAware,5.1,4.57,4.59,4.27,4.65,4.59,4.63
1903,Arabic,C1,8.13,116.84,Gemini2.5,Baseline,4.64,4.35,4.14,4.19,4.08,4.33,4.29
1903,Arabic,C1,8.13,116.84,Gemini2.5,FairnessAware,4.04,3.95,4.0,3.62,3.68,3.68,3.83
1904,Arabic,B2,10.26,118.46,GPT-4o,Baseline,4.52,4.08,4.12,3.95,4.26,4.27,4.2
1904,Arabic,B2,10.26,118.46,GPT-4o,FairnessAware,4.29,4.36,4.18,4.49,4.41,4.35,4.35
1904,Arabic,B2,10.26,118.46,Claude4,Baseline,4.49,4.6,4.42,4.16,4.59,4.54,4.47
1904,Arabic,B2,10.26,118.46,Claude4,FairnessAware,4.51,4.41,4.33,4.81,4.5,4.21,4.46
1904,Arabic,B2,10.26,118.46,Gemini2.5,Baseline,3.47,3.22,3.41,3.35,3.41,3.26,3.35
1904,Arabic,B2,10.26,118.46,Gemini2.5,FairnessAware,4.24,3.97,3.92,4.36,4.25,4.15,4.15
1905,Arabic,B2,5.27,103.36,GPT-4o,Baseline,4.92,4.35,4.71,4.78,4.84,4.72,4.72
1905,Arabic,B2,5.27,103.36,GPT-4o,FairnessAware,4.58,3.98,4.21,4.26,4.39,4.53,4.32
1905,Arabic,B2,5.27,103.36,Claude4,Baseline,4.43,3.98,4.29,4.05,3.96,3.97,4.11
1905,Arabic,B2,5.27,103.36,Claude4,FairnessAware,4.41,4.49,4.49,4.29,4.57,4.33,4.43
1905,Arabic,B2,5.27,103.36,Gemini2.5,Baseline,3.7,3.6,3.45,3.42,3.56,3.67,3.57
1905,Arabic,B2,5.27,103.36,Gemini2.5,FairnessAware,3.72,3.73,3.9,3.61,3.87,4.07,3.82
1906,Arabic,C1,7.39,63.91,GPT-4o,Baseline,3.73,3.92,3.85,3.66,3.89,3.61,3.78
1906,Arabic,C1,7.39,63.91,GPT-4o,FairnessAware,4.89,4.93,4.87,4.9,4.7,4.85,4.86
1906,Arabic,C1,7.39,63.91,Claude4,Baseline,4.65,4.31,4.48,4.31,4.33,4.48,4.43
1906,Arabic,C1,7.39,63.91,Claude4,FairnessAware,4.07,4.28,3.99,4.14,4.26,4.52,4.21
1906,Arabic,C1,7.39,63.91,Gemini2.5,Baseline,4.09,3.89,3.8,3.89,4.07,4.32,4.01
1906,Arabic,C1,7.39,63.91,Gemini2.5,FairnessAware,3.88,3.88,4.06,3.75,3.98,3.91,3.91
1907,Arabic,C1,8.57,122.36,GPT-4o,Baseline,4.76,4.45,4.62,4.48,4.62,4.71,4.61
1907,Arabic,C1,8.57,122.36,GPT-4o,FairnessAware,4.53,4.42,4.32,4.15,4.7,4.56,4.45
1907,Arabic,C1,8.57,122.36,Claude4,Baseline,4.37,4.41,4.36,4.34,4.61,4.65,4.46
1907,Arabic,C1,8.57,122.36,Claude4,FairnessAware,4.35,4.25,4.22,4.32,4.27,4.35,4.29
1907,Arabic,C1,8.57,122.36,Gemini2.5,Baseline,3.85,3.79,3.71,3.85,3.84,3.87,3.82
1907,Arabic,C1,8.57,122.36,Gemini2.5,FairnessAware,4.86,4.76,4.38,4.57,4.67,4.7,4.66
1908,Arabic,B2,10.04,88.87,GPT-4o,Baseline,4.43,4.23,4.18,4.14,4.35,4.59,4.32
1908,Arabic,B2,10.04,88.87,GPT-4o,FairnessAware,4.85,5.02,4.7,4.71,4.51,4.89,4.78
1908,Arabic,B2,10.04,88.87,Claude4,Baseline,4.1,3.6,3.93,3.82,3.66,3.64,3.79
1908,Arabic,B2,10.04,88.87,Claude4,FairnessAware,4.27,4.01,4.56,4.44,4.19,4.14,4.27
1908,Arabic,B2,10.04,88.87,Gemini2.5,Baseline,4.14,4.26,4.26,4.17,4.15,4.06,4.17
1908,Arabic,B2,10.04,88.87,Gemini2.5,FairnessAware,4.53,3.9,3.87,4.19,3.75,4.05,4.05
1909,Arabic,B1,11.71,100.93,GPT-4o,Baseline,4.52,4.49,4.58,4.13,4.52,4.54,4.46
1909,Arabic,B1,11.71,100.93,GPT-4o,FairnessAware,4.69,4.59,4.47,4.45,4.59,4.54,4.56
1909,Arabic,B1,11.71,100.93,Claude4,Baseline,4.4,4.06,4.3,4.32,4.0,4.03,4.19
1909,Arabic,B1,11.71,100.93,Claude4,FairnessAware,4.36,4.37,4.34,4.47,4.62,4.75,4.49
1909,Arabic,B1,11.71,100.93,Gemini2.5,Baseline,3.88,3.74,3.62,3.72,3.67,3.74,3.73
1909,Arabic,B1,11.71,100.93,Gemini2.5,FairnessAware,4.01,3.95,4.12,4.23,4.21,4.14,4.11
1910,Arabic,B1,6.96,94.68,GPT-4o,Baseline,5.07,4.67,4.7,4.91,4.85,4.94,4.86
1910,Arabic,B1,6.96,94.68,GPT-4o,FairnessAware,5.02,4.8,5.02,4.76,4.93,4.9,4.9
1910,Arabic,B1,6.96,94.68,Claude4,Baseline,3.77,3.69,3.59,3.83,3.62,3.84,3.72
1910,Arabic,B1,6.96,94.68,Claude4,FairnessAware,4.22,3.66,3.46,3.72,3.84,3.99,3.82
1910,Arabic,B1,6.96,94.68,Gemini2.5,Baseline,4.4,4.33,4.32,4.24,4.14,4.32,4.29
1910,Arabic,B1,6.96,94.68,Gemini2.5,FairnessAware,3.92,3.84,3.8,3.49,3.87,3.67,3.76
1911,Arabic,C1,11.28,112.77,GPT-4o,Baseline,4.04,4.33,4.02,4.1,4.31,4.25,4.18
1911,Arabic,C1,11.28,112.77,GPT-4o,FairnessAware,4.2,4.34,4.03,4.16,4.39,4.22,4.22
1911,Arabic,C1,11.28,112.77,Claude4,Baseline,3.81,3.45,3.72,3.7,3.64,4.2,3.75
1911,Arabic,C1,11.28,112.77,Claude4,FairnessAware,4.08,3.92,3.71,3.9,3.82,3.86,3.88
1911,Arabic,C1,11.28,112.77,Gemini2.5,Baseline,3.93,3.76,3.71,3.46,3.82,3.65,3.72
1911,Arabic,C1,11.28,112.77,Gemini2.5,FairnessAware,3.62,3.78,3.56,3.34,3.92,3.48,3.62
1912,Arabic,B1,10.04,106.38,GPT-4o,Baseline,4.11,3.7,3.94,3.93,4.11,4.08,3.98
1912,Arabic,B1,10.04,106.38,GPT-4o,FairnessAware,4.46,4.14,4.19,4.59,4.44,4.56,4.4
1912,Arabic,B1,10.04,106.38,Claude4,Baseline,4.11,3.84,3.62,3.87,4.13,3.67,3.87
1912,Arabic,B1,10.04,106.38,Claude4,FairnessAware,4.56,4.83,4.73,4.17,4.69,4.48,4.58
1912,Arabic,B1,10.04,106.38,Gemini2.5,Baseline,3.78,3.66,3.91,3.41,3.71,3.96,3.74
1912,Arabic,B1,10.04,106.38,Gemini2.5,FairnessAware,3.26,3.02,3.18,3.2,3.39,2.95,3.17
1913,Arabic,B1,7.67,115.08,GPT-4o,Baseline,4.31,4.13,4.05,4.22,4.14,4.23,4.18
1913,Arabic,B1,7.67,115.08,GPT-4o,FairnessAware,4.7,4.26,4.34,4.18,4.29,4.54,4.38
1913,Arabic,B1,7.67,115.08,Claude4,Baseline,4.58,4.12,4.43,4.19,4.23,4.36,4.32
1913,Arabic,B1,7.67,115.08,Claude4,FairnessAware,4.34,4.09,3.97,4.1,3.81,4.11,4.07
1913,Arabic,B1,7.67,115.08,Gemini2.5,Baseline,4.29,4.13,3.98,4.0,4.01,4.09,4.08
1913,Arabic,B1,7.67,115.08,Gemini2.5,FairnessAware,4.11,4.11,4.22,4.24,4.23,4.08,4.16
1914,Arabic,B2,12.73,103.28,GPT-4o,Baseline,4.22,4.17,4.21,4.37,4.33,4.5,4.3
1914,Arabic,B2,12.73,103.28,GPT-4o,FairnessAware,4.85,4.59,4.37,4.79,4.97,4.74,4.72
1914,Arabic,B2,12.73,103.28,Claude4,Baseline,4.08,3.86,3.86,3.92,3.85,3.9,3.91
1914,Arabic,B2,12.73,103.28,Claude4,FairnessAware,4.23,4.24,4.15,4.25,4.18,4.13,4.2
1914,Arabic,B2,12.73,103.28,Gemini2.5,Baseline,3.71,3.39,3.32,3.66,3.46,3.24,3.46
1914,Arabic,B2,12.73,103.28,Gemini2.5,FairnessAware,4.0,3.88,3.92,3.68,3.76,4.02,3.88
1915,Arabic,B1,7.67,107.02,GPT-4o,Baseline,4.55,4.32,4.22,4.6,4.31,4.43,4.4
1915,Arabic,B1,7.67,107.02,GPT-4o,FairnessAware,4.25,4.39,4.18,4.07,4.31,4.48,4.28
1915,Arabic,B1,7.67,107.02,Claude4,Baseline,3.86,3.77,3.78,3.93,3.92,4.0,3.88
1915,Arabic,B1,7.67,107.02,Claude4,FairnessAware,4.78,4.78,4.53,4.74,4.76,4.72,4.72
1915,Arabic,B1,7.67,107.02,Gemini2.5,Baseline,3.81,4.01,3.69,4.14,3.96,3.93,3.92
1915,Arabic,B1,7.67,107.02,Gemini2.5,FairnessAware,4.33,4.18,3.72,4.32,4.24,4.19,4.16
1916,Arabic,C1,9.54,101.3,GPT-4o,Baseline,4.73,5.04,4.99,4.67,4.9,5.13,4.91
1916,Arabic,C1,9.54,101.3,GPT-4o,FairnessAware,4.75,4.88,4.78,5.03,5.1,4.83,4.89
1916,Arabic,C1,9.54,101.3,Claude4,Baseline,3.72,3.84,3.76,3.92,4.17,3.99,3.9
1916,Arabic,C1,9.54,101.3,Claude4,FairnessAware,4.3,4.02,4.0,4.1,3.95,4.13,4.08
1916,Arabic,C1,9.54,101.3,Gemini2.5,Baseline,3.77,3.4,3.36,3.44,3.48,3.9,3.56
1916,Arabic,C1,9.54,101.3,Gemini2.5,FairnessAware,4.46,4.23,4.23,4.53,4.29,4.23,4.33
1917,Arabic,B2,8.25,98.16,GPT-4o,Baseline,4.72,4.75,4.49,4.89,4.84,4.67,4.73
1917,Arabic,B2,8.25,98.16,GPT-4o,FairnessAware,4.39,4.17,4.04,4.3,4.31,4.27,4.25
1917,Arabic,B2,8.25,98.16,Claude4,Baseline,4.05,4.23,4.15,4.04,3.95,4.35,4.13
1917,Arabic,B2,8.25,98.16,Claude4,FairnessAware,4.09,4.04,4.15,3.63,4.07,3.88,3.98
1917,Arabic,B2,8.25,98.16,Gemini2.5,Baseline,4.17,4.27,4.05,4.22,4.08,4.0,4.13
1917,Arabic,B2,8.25,98.16,Gemini2.5,FairnessAware,4.89,4.68,4.6,4.89,4.48,4.64,4.7
1918,Arabic,B2,14.57,58.57,GPT-4o,Baseline,4.32,4.27,4.2,4.11,4.46,4.12,4.25
1918,Arabic,B2,14.57,58.57,GPT-4o,FairnessAware,5.17,4.86,4.85,5.17,4.85,5.11,5.0
1918,Arabic,B2,14.57,58.57,Claude4,Baseline,4.18,4.17,4.14,4.15,4.31,4.23,4.2
1918,Arabic,B2,14.57,58.57,Claude4,FairnessAware,3.93,4.01,4.01,3.74,4.12,3.97,3.96
1918,Arabic,B2,14.57,58.57,Gemini2.5,Baseline,3.64,3.2,3.68,3.65,3.39,3.59,3.52
1918,Arabic,B2,14.57,58.57,Gemini2.5,FairnessAware,3.95,3.89,3.9,3.96,3.99,4.07,3.96
1919,Arabic,B1,9.64,99.23,GPT-4o,Baseline,5.06,4.52,4.95,4.88,4.86,4.96,4.87
1919,Arabic,B1,9.64,99.23,GPT-4o,FairnessAware,4.69,4.41,4.57,4.89,4.38,4.49,4.57
1919,Arabic,B1,9.64,99.23,Claude4,Baseline,3.97,4.06,4.18,4.08,3.94,4.32,4.09
1919,Arabic,B1,9.64,99.23,Claude4,FairnessAware,4.48,4.39,4.38,4.29,4.39,4.46,4.4
1919,Arabic,B1,9.64,99.23,Gemini2.5,Baseline,4.04,4.01,3.69,4.06,4.03,3.98,3.97
1919,Arabic,B1,9.64,99.23,Gemini2.5,FairnessAware,3.47,3.17,3.13,3.03,3.59,3.23,3.27
1920,Arabic,B2,6.45,102.85,GPT-4o,Baseline,4.14,4.16,3.93,4.05,3.97,4.28,4.09
1920,Arabic,B2,6.45,102.85,GPT-4o,FairnessAware,4.34,4.38,4.41,4.11,4.44,4.35,4.34
1920,Arabic,B2,6.45,102.85,Claude4,Baseline,4.36,4.2,4.18,4.36,4.46,4.34,4.32
1920,Arabic,B2,6.45,102.85,Claude4,FairnessAware,4.2,4.14,4.08,4.09,4.07,4.29,4.14
1920,Arabic,B2,6.45,102.85,Gemini2.5,Baseline,4.34,4.18,4.3,4.15,4.31,4.09,4.23
1920,Arabic,B2,6.45,102.85,Gemini2.5,FairnessAware,3.96,3.63,3.79,3.56,3.87,4.08,3.82
1921,Arabic,B1,9.53,77.41,GPT-4o,Baseline,4.1,4.15,4.44,4.21,4.48,4.29,4.28
1921,Arabic,B1,9.53,77.41,GPT-4o,FairnessAware,4.64,4.62,4.88,4.71,4.66,4.92,4.74
1921,Arabic,B1,9.53,77.41,Claude4,Baseline,4.28,3.88,3.98,4.07,4.31,4.26,4.13
1921,Arabic,B1,9.53,77.41,Claude4,FairnessAware,4.01,3.41,3.6,3.93,3.96,3.81,3.79
1921,Arabic,B1,9.53,77.41,Gemini2.5,Baseline,3.64,3.53,3.42,3.42,3.36,3.59,3.49
1921,Arabic,B1,9.53,77.41,Gemini2.5,FairnessAware,3.56,3.46,3.66,3.67,3.47,3.53,3.56
1922,Arabic,C1,9.08,91.08,GPT-4o,Baseline,5.21,4.94,4.68,4.71,4.77,5.13,4.91
1922,Arabic,C1,9.08,91.08,GPT-4o,FairnessAware,4.63,4.45,3.96,4.22,4.14,4.38,4.3
1922,Arabic,C1,9.08,91.08,Claude4,Baseline,4.32,4.21,3.98,4.56,4.28,4.54,4.32
1922,Arabic,C1,9.08,91.08,Claude4,FairnessAware,4.66,4.56,4.33,4.38,4.5,4.54,4.5
1922,Arabic,C1,9.08,91.08,Gemini2.5,Baseline,3.07,3.06,2.73,2.81,3.03,3.13,2.97
1922,Arabic,C1,9.08,91.08,Gemini2.5,FairnessAware,4.0,3.87,3.74,3.85,3.9,3.95,3.88
1923,Arabic,C1,11.11,79.57,GPT-4o,Baseline,4.55,4.07,4.18,4.14,4.51,4.17,4.27
1923,Arabic,C1,11.11,79.57,GPT-4o,FairnessAware,4.87,4.8,4.56,4.57,4.72,4.97,4.75
1923,Arabic,C1,11.11,79.57,Claude4,Baseline,3.99,4.17,3.81,4.15,4.1,4.23,4.08
1923,Arabic,C1,11.11,79.57,Claude4,FairnessAware,3.59,3.52,3.53,3.6,3.62,3.66,3.59
1923,Arabic,C1,11.11,79.57,Gemini2.5,Baseline,3.39,3.04,3.25,2.94,3.29,3.31,3.2
1923,Arabic,C1,11.11,79.57,Gemini2.5,FairnessAware,3.85,4.11,3.86,3.72,4.12,3.87,3.92
1924,Arabic,B1,10.4,89.67,GPT-4o,Baseline,3.9,3.52,3.86,3.98,3.84,3.93,3.84
1924,Arabic,B1,10.4,89.67,GPT-4o,FairnessAware,5.12,4.9,4.59,4.98,4.93,4.93,4.91
1924,Arabic,B1,10.4,89.67,Claude4,Baseline,4.47,3.93,4.14,4.04,4.32,4.19,4.18
1924,Arabic,B1,10.4,89.67,Claude4,FairnessAware,5.21,4.83,5.09,4.94,5.06,5.08,5.04
1924,Arabic,B1,10.4,89.67,Gemini2.5,Baseline,3.2,3.02,2.78,3.11,3.2,3.07,3.06
1924,Arabic,B1,10.4,89.67,Gemini2.5,FairnessAware,4.44,4.3,4.31,4.37,4.38,4.62,4.4
1925,Arabic,B2,11.34,87.6,GPT-4o,Baseline,3.61,3.66,3.7,3.6,3.77,3.89,3.7
1925,Arabic,B2,11.34,87.6,GPT-4o,FairnessAware,4.74,4.82,4.82,4.7,4.9,5.08,4.84
1925,Arabic,B2,11.34,87.6,Claude4,Baseline,4.28,4.64,4.59,4.72,4.76,4.65,4.61
1925,Arabic,B2,11.34,87.6,Claude4,FairnessAware,4.27,3.95,4.03,4.1,4.07,4.02,4.07
1925,Arabic,B2,11.34,87.6,Gemini2.5,Baseline,4.08,4.01,3.88,3.86,3.96,3.86,3.94
1925,Arabic,B2,11.34,87.6,Gemini2.5,FairnessAware,3.89,4.07,4.14,4.04,4.16,4.24,4.09
1926,Arabic,B1,10.53,88.07,GPT-4o,Baseline,4.74,4.72,4.38,4.49,4.61,4.61,4.59
1926,Arabic,B1,10.53,88.07,GPT-4o,FairnessAware,4.16,3.97,4.0,4.27,4.35,4.31,4.18
1926,Arabic,B1,10.53,88.07,Claude4,Baseline,4.1,4.23,4.09,3.62,3.94,4.04,4.0
1926,Arabic,B1,10.53,88.07,Claude4,FairnessAware,4.91,4.5,4.77,5.15,4.89,4.69,4.82
1926,Arabic,B1,10.53,88.07,Gemini2.5,Baseline,4.51,4.25,4.31,4.32,4.3,4.27,4.33
1926,Arabic,B1,10.53,88.07,Gemini2.5,FairnessAware,3.79,3.82,3.46,3.49,3.77,3.75,3.68
1927,Arabic,B1,8.75,97.69,GPT-4o,Baseline,4.28,4.62,4.27,4.31,4.9,4.63,4.5
1927,Arabic,B1,8.75,97.69,GPT-4o,FairnessAware,4.66,4.56,4.47,4.66,4.37,4.7,4.57
1927,Arabic,B1,8.75,97.69,Claude4,Baseline,4.47,4.0,4.32,4.23,4.03,4.32,4.23
1927,Arabic,B1,8.75,97.69,Claude4,FairnessAware,4.63,4.37,4.46,4.3,4.52,4.51,4.46
1927,Arabic,B1,8.75,97.69,Gemini2.5,Baseline,3.63,3.84,3.46,3.68,3.66,3.73,3.67
1927,Arabic,B1,8.75,97.69,Gemini2.5,FairnessAware,4.63,4.3,4.48,4.36,4.66,4.58,4.5
1928,Arabic,B1,10.93,124.44,GPT-4o,Baseline,4.25,4.03,4.05,4.06,4.04,4.31,4.12
1928,Arabic,B1,10.93,124.44,GPT-4o,FairnessAware,4.44,4.3,4.55,4.4,4.86,4.56,4.52
1928,Arabic,B1,10.93,124.44,Claude4,Baseline,4.18,3.9,3.85,4.32,4.37,4.07,4.12
1928,Arabic,B1,10.93,124.44,Claude4,FairnessAware,4.65,4.16,4.3,4.28,4.43,4.64,4.41
1928,Arabic,B1,10.93,124.44,Gemini2.5,Baseline,4.16,3.64,4.02,3.96,4.34,4.16,4.05
1928,Arabic,B1,10.93,124.44,Gemini2.5,FairnessAware,4.18,3.78,3.79,3.59,3.75,3.79,3.81
1929,Arabic,B1,10.67,60.43,GPT-4o,Baseline,4.45,4.59,4.25,4.5,4.64,4.61,4.51
1929,Arabic,B1,10.67,60.43,GPT-4o,FairnessAware,4.41,4.86,4.84,4.79,4.5,4.71,4.68
1929,Arabic,B1,10.67,60.43,Claude4,Baseline,4.23,4.12,4.32,4.18,4.3,4.07,4.2
1929,Arabic,B1,10.67,60.43,Claude4,FairnessAware,4.14,3.97,4.06,4.11,4.4,4.08,4.13
1929,Arabic,B1,10.67,60.43,Gemini2.5,Baseline,3.81,3.68,3.48,3.69,3.47,3.72,3.64
1929,Arabic,B1,10.67,60.43,Gemini2.5,FairnessAware,3.91,3.79,4.04,3.79,3.91,3.95,3.9
1930,Arabic,B2,8.58,87.64,GPT-4o,Baseline,4.97,4.34,4.75,4.62,4.62,4.54,4.64
1930,Arabic,B2,8.58,87.64,GPT-4o,FairnessAware,4.96,4.48,4.82,5.02,4.73,4.67,4.78
1930,Arabic,B2,8.58,87.64,Claude4,Baseline,4.35,4.27,4.02,3.94,4.16,4.16,4.15
1930,Arabic,B2,8.58,87.64,Claude4,FairnessAware,4.26,4.25,3.89,4.28,4.44,4.29,4.24
1930,Arabic,B2,8.58,87.64,Gemini2.5,Baseline,3.73,3.95,3.96,4.12,3.57,4.05,3.9
1930,Arabic,B2,8.58,87.64,Gemini2.5,FairnessAware,3.46,3.22,3.33,3.37,3.36,3.33,3.34
1931,Arabic,C1,12.89,112.93,GPT-4o,Baseline,4.85,4.47,4.3,4.28,4.53,4.54,4.5
1931,Arabic,C1,12.89,112.93,GPT-4o,FairnessAware,4.56,4.56,4.81,4.56,4.74,4.78,4.67
1931,Arabic,C1,12.89,112.93,Claude4,Baseline,3.79,3.59,3.42,3.34,3.92,3.9,3.66
1931,Arabic,C1,12.89,112.93,Claude4,FairnessAware,3.92,3.92,3.88,3.86,3.83,4.15,3.93
1931,Arabic,C1,12.89,112.93,Gemini2.5,Baseline,3.29,3.39,3.31,3.26,3.12,3.55,3.32
1931,Arabic,C1,12.89,112.93,Gemini2.5,FairnessAware,3.51,3.61,3.4,3.27,3.41,3.84,3.51
1932,Arabic,B1,7.86,84.72,GPT-4o,Baseline,4.62,4.13,4.34,4.48,4.45,4.59,4.43
1932,Arabic,B1,7.86,84.72,GPT-4o,FairnessAware,4.58,4.86,4.62,4.93,4.36,5.05,4.73
1932,Arabic,B1,7.86,84.72,Claude4,Baseline,4.57,4.26,4.46,4.58,4.19,4.59,4.44
1932,Arabic,B1,7.86,84.72,Claude4,FairnessAware,4.14,3.8,4.09,3.94,4.12,4.2,4.05
1932,Arabic,B1,7.86,84.72,Gemini2.5,Baseline,3.9,4.03,3.87,3.96,3.93,3.77,3.91
1932,Arabic,B1,7.86,84.72,Gemini2.5,FairnessAware,3.94,3.98,3.88,3.85,4.3,3.98,3.99
1933,Arabic,C1,12.74,95.95,GPT-4o,Baseline,4.14,4.08,4.15,4.32,4.41,4.26,4.23
1933,Arabic,C1,12.74,95.95,GPT-4o,FairnessAware,4.39,4.08,4.06,4.33,4.13,4.24,4.2
1933,Arabic,C1,12.74,95.95,Claude4,Baseline,3.64,3.81,3.63,3.66,3.52,3.62,3.65
1933,Arabic,C1,12.74,95.95,Claude4,FairnessAware,3.65,3.55,3.5,3.65,3.55,3.35,3.54
1933,Arabic,C1,12.74,95.95,Gemini2.5,Baseline,4.17,3.94,3.86,3.85,4.11,3.83,3.96
1933,Arabic,C1,12.74,95.95,Gemini2.5,FairnessAware,3.74,3.61,3.67,3.3,3.67,3.69,3.61
1934,Arabic,B2,8.17,103.31,GPT-4o,Baseline,4.38,4.2,4.09,3.99,4.19,4.14,4.16
1934,Arabic,B2,8.17,103.31,GPT-4o,FairnessAware,4.39,3.92,4.29,4.05,4.37,4.08,4.18
1934,Arabic,B2,8.17,103.31,Claude4,Baseline,4.12,4.09,3.8,3.82,4.16,4.34,4.06
1934,Arabic,B2,8.17,103.31,Claude4,FairnessAware,3.57,4.09,3.79,3.73,3.92,4.25,3.89
1934,Arabic,B2,8.17,103.31,Gemini2.5,Baseline,4.28,4.08,4.08,4.31,3.97,4.27,4.16
1934,Arabic,B2,8.17,103.31,Gemini2.5,FairnessAware,3.99,3.73,3.91,3.99,3.92,4.21,3.96
1935,Arabic,B2,6.13,95.36,GPT-4o,Baseline,4.93,4.76,4.59,4.5,4.87,4.84,4.75
1935,Arabic,B2,6.13,95.36,GPT-4o,FairnessAware,4.55,4.49,4.38,4.49,4.47,4.76,4.52
1935,Arabic,B2,6.13,95.36,Claude4,Baseline,4.39,4.06,3.71,4.33,4.3,3.73,4.09
1935,Arabic,B2,6.13,95.36,Claude4,FairnessAware,3.99,3.98,4.0,4.26,4.22,4.38,4.14
1935,Arabic,B2,6.13,95.36,Gemini2.5,Baseline,4.16,4.38,4.35,4.03,4.62,4.46,4.33
1935,Arabic,B2,6.13,95.36,Gemini2.5,FairnessAware,3.97,4.25,3.72,4.32,3.57,3.89,3.95
1936,Arabic,C1,6.02,92.18,GPT-4o,Baseline,4.2,3.86,4.19,4.26,4.22,4.24,4.16
1936,Arabic,C1,6.02,92.18,GPT-4o,FairnessAware,4.57,4.2,4.29,4.49,4.4,4.7,4.44
1936,Arabic,C1,6.02,92.18,Claude4,Baseline,4.08,3.94,3.53,3.4,3.6,3.91,3.74
1936,Arabic,C1,6.02,92.18,Claude4,FairnessAware,4.22,4.07,4.1,4.14,4.07,4.38,4.16
1936,Arabic,C1,6.02,92.18,Gemini2.5,Baseline,4.29,3.97,3.93,4.41,4.05,4.3,4.16
1936,Arabic,C1,6.02,92.18,Gemini2.5,FairnessAware,3.55,3.34,3.58,3.3,3.39,3.59,3.46
1937,Arabic,B2,9.23,88.86,GPT-4o,Baseline,4.42,4.14,4.3,4.11,4.56,4.53,4.34
1937,Arabic,B2,9.23,88.86,GPT-4o,FairnessAware,4.17,3.82,4.13,4.08,4.46,4.28,4.16
1937,Arabic,B2,9.23,88.86,Claude4,Baseline,4.61,4.71,4.36,4.61,4.52,4.82,4.6
1937,Arabic,B2,9.23,88.86,Claude4,FairnessAware,3.93,3.96,3.75,4.03,4.03,4.37,4.01
1937,Arabic,B2,9.23,88.86,Gemini2.5,Baseline,4.47,4.23,4.36,4.28,4.64,4.4,4.4
1937,Arabic,B2,9.23,88.86,Gemini2.5,FairnessAware,3.6,3.54,3.46,3.63,3.38,3.61,3.54
1938,Arabic,B2,6.71,94.41,GPT-4o,Baseline,4.65,4.6,4.47,4.55,4.67,4.85,4.63
1938,Arabic,B2,6.71,94.41,GPT-4o,FairnessAware,4.49,4.83,4.77,4.71,4.73,4.92,4.74
1938,Arabic,B2,6.71,94.41,Claude4,Baseline,4.21,4.47,4.17,4.07,4.31,4.31,4.26
1938,Arabic,B2,6.71,94.41,Claude4,FairnessAware,4.54,4.24,4.3,4.19,4.48,4.42,4.36
1938,Arabic,B2,6.71,94.41,Gemini2.5,Baseline,3.64,3.58,3.63,3.73,3.74,3.73,3.68
1938,Arabic,B2,6.71,94.41,Gemini2.5,FairnessAware,4.23,4.01,4.02,4.18,4.19,4.23,4.14
1939,Arabic,C1,7.29,97.6,GPT-4o,Baseline,4.56,4.24,3.98,4.44,4.08,4.67,4.33
1939,Arabic,C1,7.29,97.6,GPT-4o,FairnessAware,4.49,4.6,4.48,4.33,4.47,4.83,4.53
1939,Arabic,C1,7.29,97.6,Claude4,Baseline,4.21,4.44,4.33,4.01,4.51,4.59,4.35
1939,Arabic,C1,7.29,97.6,Claude4,FairnessAware,4.18,4.31,3.84,4.23,4.25,3.95,4.13
1939,Arabic,C1,7.29,97.6,Gemini2.5,Baseline,3.31,3.15,3.14,3.42,3.45,3.5,3.33
1939,Arabic,C1,7.29,97.6,Gemini2.5,FairnessAware,4.32,4.05,3.8,3.9,3.9,3.94,3.98
